time,pmt,x,y,z,event
523750.075307, 79.0, 186.5, -29.0, 700.0, 209.0
523750.114137, 80.0, 186.5, -29.0, 700.0, 209.0
523750.09403, 83.0, 186.5, -29.0, 700.0, 209.0
523750.132826, 83.0, 186.5, -29.0, 700.0, 209.0
523750.368793, 84.0, 186.5, -29.0, 700.0, 209.0
523750.308274, 85.0, 186.5, -29.0, 700.0, 209.0
523750.083489, 88.0, 186.5, -29.0, 700.0, 209.0
523750.390413, 88.0, 186.5, -29.0, 700.0, 209.0
523750.061949, 88.0, 186.5, -29.0, 700.0, 209.0
523750.089511, 89.0, 186.5, -29.0, 700.0, 209.0
523750.072081, 89.0, 186.5, -29.0, 700.0, 209.0
523750.291981, 91.0, 186.5, -29.0, 700.0, 209.0
523750.104636, 91.0, 186.5, -29.0, 700.0, 209.0
523750.165462, 92.0, 186.5, -29.0, 700.0, 209.0
523750.074756, 93.0, 186.5, -29.0, 700.0, 209.0
523750.208679, 94.0, 186.5, -29.0, 700.0, 209.0
523750.186314, 96.0, 186.5, -29.0, 700.0, 209.0
523750.146601, 97.0, 186.5, -29.0, 700.0, 209.0
523750.260476, 98.0, 186.5, -29.0, 700.0, 209.0
523750.343933, 98.0, 186.5, -29.0, 700.0, 209.0
523750.11251, 101.0, 186.5, -29.0, 700.0, 209.0
523750.380767, 107.0, 186.5, -29.0, 700.0, 209.0
523750.089963, 109.0, 186.5, -29.0, 700.0, 209.0
523750.118134, 110.0, 186.5, -29.0, 700.0, 209.0
523750.295521, 111.0, 186.5, -29.0, 700.0, 209.0
523750.308547, 114.0, 186.5, -29.0, 700.0, 209.0
523750.088416, 116.0, 186.5, -29.0, 700.0, 209.0
523750.114711, 117.0, 186.5, -29.0, 700.0, 209.0
523750.233851, 119.0, 186.5, -29.0, 700.0, 209.0
526250.41524, 10.0, 186.5, -29.0, 700.0, 210.0
526250.301517, 14.0, 186.5, -29.0, 700.0, 210.0
526250.165508, 17.0, 186.5, -29.0, 700.0, 210.0
526250.085919, 27.0, 186.5, -29.0, 700.0, 210.0
526250.079664, 28.0, 186.5, -29.0, 700.0, 210.0
526250.061424, 30.0, 186.5, -29.0, 700.0, 210.0
526250.387867, 30.0, 186.5, -29.0, 700.0, 210.0
526250.130029, 33.0, 186.5, -29.0, 700.0, 210.0
526250.133969, 34.0, 186.5, -29.0, 700.0, 210.0
526250.121369, 35.0, 186.5, -29.0, 700.0, 210.0
526250.214713, 43.0, 186.5, -29.0, 700.0, 210.0
526250.169775, 46.0, 186.5, -29.0, 700.0, 210.0
526250.275471, 49.0, 186.5, -29.0, 700.0, 210.0
526250.350251, 49.0, 186.5, -29.0, 700.0, 210.0
526250.035364, 51.0, 186.5, -29.0, 700.0, 210.0
526250.128748, 52.0, 186.5, -29.0, 700.0, 210.0
526250.051532, 52.0, 186.5, -29.0, 700.0, 210.0
526250.313949, 53.0, 186.5, -29.0, 700.0, 210.0
526250.170503, 53.0, 186.5, -29.0, 700.0, 210.0
526250.047789, 53.0, 186.5, -29.0, 700.0, 210.0
526250.140821, 54.0, 186.5, -29.0, 700.0, 210.0
526250.103449, 58.0, 186.5, -29.0, 700.0, 210.0
526250.083724, 58.0, 186.5, -29.0, 700.0, 210.0
526250.324398, 59.0, 186.5, -29.0, 700.0, 210.0
526250.233494, 60.0, 186.5, -29.0, 700.0, 210.0
526250.151995, 66.0, 186.5, -29.0, 700.0, 210.0
526250.074471, 73.0, 186.5, -29.0, 700.0, 210.0
526250.157016, 74.0, 186.5, -29.0, 700.0, 210.0
526250.10836, 75.0, 186.5, -29.0, 700.0, 210.0
526250.290459, 78.0, 186.5, -29.0, 700.0, 210.0
526250.086208, 83.0, 186.5, -29.0, 700.0, 210.0
526250.417653, 84.0, 186.5, -29.0, 700.0, 210.0
526250.165691, 87.0, 186.5, -29.0, 700.0, 210.0
526250.039056, 89.0, 186.5, -29.0, 700.0, 210.0
526250.11581, 92.0, 186.5, -29.0, 700.0, 210.0
526250.162181, 93.0, 186.5, -29.0, 700.0, 210.0
526250.059556, 94.0, 186.5, -29.0, 700.0, 210.0
526250.264403, 97.0, 186.5, -29.0, 700.0, 210.0
526250.223185, 97.0, 186.5, -29.0, 700.0, 210.0
526250.182264, 99.0, 186.5, -29.0, 700.0, 210.0
526250.212859, 108.0, 186.5, -29.0, 700.0, 210.0
528750.264464, 0.0, 186.5, -29.0, 700.0, 211.0
528750.357312, 2.0, 186.5, -29.0, 700.0, 211.0
528750.09685, 3.0, 186.5, -29.0, 700.0, 211.0
528750.350538, 5.0, 186.5, -29.0, 700.0, 211.0
528750.151634, 6.0, 186.5, -29.0, 700.0, 211.0
528750.162743, 7.0, 186.5, -29.0, 700.0, 211.0
528750.168581, 7.0, 186.5, -29.0, 700.0, 211.0
528750.314569, 8.0, 186.5, -29.0, 700.0, 211.0
528750.301981, 8.0, 186.5, -29.0, 700.0, 211.0
528750.154327, 9.0, 186.5, -29.0, 700.0, 211.0
528750.098334, 10.0, 186.5, -29.0, 700.0, 211.0
528750.134992, 13.0, 186.5, -29.0, 700.0, 211.0
528750.060323, 13.0, 186.5, -29.0, 700.0, 211.0
528750.192044, 16.0, 186.5, -29.0, 700.0, 211.0
528750.303697, 18.0, 186.5, -29.0, 700.0, 211.0
528750.197682, 18.0, 186.5, -29.0, 700.0, 211.0
528750.264079, 20.0, 186.5, -29.0, 700.0, 211.0
528750.206873, 23.0, 186.5, -29.0, 700.0, 211.0
528750.199507, 24.0, 186.5, -29.0, 700.0, 211.0
528750.180161, 24.0, 186.5, -29.0, 700.0, 211.0
528750.279927, 26.0, 186.5, -29.0, 700.0, 211.0
528750.129547, 27.0, 186.5, -29.0, 700.0, 211.0
528750.194818, 27.0, 186.5, -29.0, 700.0, 211.0
528750.401674, 27.0, 186.5, -29.0, 700.0, 211.0
528750.234215, 28.0, 186.5, -29.0, 700.0, 211.0
528750.163704, 28.0, 186.5, -29.0, 700.0, 211.0
528750.239045, 29.0, 186.5, -29.0, 700.0, 211.0
528750.161856, 30.0, 186.5, -29.0, 700.0, 211.0
528750.390783, 31.0, 186.5, -29.0, 700.0, 211.0
528750.246028, 33.0, 186.5, -29.0, 700.0, 211.0
528750.2273, 34.0, 186.5, -29.0, 700.0, 211.0
528750.094893, 35.0, 186.5, -29.0, 700.0, 211.0
528750.10263, 35.0, 186.5, -29.0, 700.0, 211.0
528750.091623, 35.0, 186.5, -29.0, 700.0, 211.0
528750.077573, 35.0, 186.5, -29.0, 700.0, 211.0
528750.1097, 35.0, 186.5, -29.0, 700.0, 211.0
528750.264838, 36.0, 186.5, -29.0, 700.0, 211.0
528750.080067, 36.0, 186.5, -29.0, 700.0, 211.0
528750.336333, 37.0, 186.5, -29.0, 700.0, 211.0
528750.209156, 38.0, 186.5, -29.0, 700.0, 211.0
528750.203453, 39.0, 186.5, -29.0, 700.0, 211.0
528750.183182, 40.0, 186.5, -29.0, 700.0, 211.0
528750.187137, 43.0, 186.5, -29.0, 700.0, 211.0
528750.134607, 44.0, 186.5, -29.0, 700.0, 211.0
528750.148326, 46.0, 186.5, -29.0, 700.0, 211.0
528750.233431, 46.0, 186.5, -29.0, 700.0, 211.0
528750.073935, 47.0, 186.5, -29.0, 700.0, 211.0
528750.243413, 47.0, 186.5, -29.0, 700.0, 211.0
528750.271699, 47.0, 186.5, -29.0, 700.0, 211.0
528750.071113, 48.0, 186.5, -29.0, 700.0, 211.0
528750.121608, 48.0, 186.5, -29.0, 700.0, 211.0
528750.098707, 48.0, 186.5, -29.0, 700.0, 211.0
528750.115946, 48.0, 186.5, -29.0, 700.0, 211.0
528750.101414, 49.0, 186.5, -29.0, 700.0, 211.0
528750.08805, 49.0, 186.5, -29.0, 700.0, 211.0
528750.068971, 49.0, 186.5, -29.0, 700.0, 211.0
528750.075225, 50.0, 186.5, -29.0, 700.0, 211.0
528750.085676, 50.0, 186.5, -29.0, 700.0, 211.0
528750.183245, 51.0, 186.5, -29.0, 700.0, 211.0
528750.18381, 51.0, 186.5, -29.0, 700.0, 211.0
528750.247544, 51.0, 186.5, -29.0, 700.0, 211.0
528750.117202, 52.0, 186.5, -29.0, 700.0, 211.0
528750.129268, 53.0, 186.5, -29.0, 700.0, 211.0
528750.204518, 54.0, 186.5, -29.0, 700.0, 211.0
528750.161098, 57.0, 186.5, -29.0, 700.0, 211.0
528750.176073, 59.0, 186.5, -29.0, 700.0, 211.0
528750.172585, 60.0, 186.5, -29.0, 700.0, 211.0
528750.22667, 62.0, 186.5, -29.0, 700.0, 211.0
528750.192727, 62.0, 186.5, -29.0, 700.0, 211.0
528750.06911, 63.0, 186.5, -29.0, 700.0, 211.0
528750.141889, 64.0, 186.5, -29.0, 700.0, 211.0
528750.109481, 65.0, 186.5, -29.0, 700.0, 211.0
528750.140616, 65.0, 186.5, -29.0, 700.0, 211.0
528750.126259, 66.0, 186.5, -29.0, 700.0, 211.0
528750.110347, 67.0, 186.5, -29.0, 700.0, 211.0
528750.110624, 68.0, 186.5, -29.0, 700.0, 211.0
528750.075555, 69.0, 186.5, -29.0, 700.0, 211.0
528750.268682, 69.0, 186.5, -29.0, 700.0, 211.0
528750.09682, 69.0, 186.5, -29.0, 700.0, 211.0
528750.056956, 69.0, 186.5, -29.0, 700.0, 211.0
528750.10879, 70.0, 186.5, -29.0, 700.0, 211.0
528750.136174, 70.0, 186.5, -29.0, 700.0, 211.0
528750.071527, 70.0, 186.5, -29.0, 700.0, 211.0
528750.078454, 70.0, 186.5, -29.0, 700.0, 211.0
528750.259344, 71.0, 186.5, -29.0, 700.0, 211.0
528750.035728, 71.0, 186.5, -29.0, 700.0, 211.0
528750.114651, 72.0, 186.5, -29.0, 700.0, 211.0
528750.046068, 72.0, 186.5, -29.0, 700.0, 211.0
528750.437186, 72.0, 186.5, -29.0, 700.0, 211.0
528750.102222, 74.0, 186.5, -29.0, 700.0, 211.0
528750.100255, 74.0, 186.5, -29.0, 700.0, 211.0
528750.134437, 74.0, 186.5, -29.0, 700.0, 211.0
528750.173213, 81.0, 186.5, -29.0, 700.0, 211.0
528750.126483, 83.0, 186.5, -29.0, 700.0, 211.0
528750.286987, 83.0, 186.5, -29.0, 700.0, 211.0
528750.123521, 86.0, 186.5, -29.0, 700.0, 211.0
528750.163624, 88.0, 186.5, -29.0, 700.0, 211.0
528750.145719, 89.0, 186.5, -29.0, 700.0, 211.0
528750.273806, 90.0, 186.5, -29.0, 700.0, 211.0
528750.097641, 91.0, 186.5, -29.0, 700.0, 211.0
528750.144363, 93.0, 186.5, -29.0, 700.0, 211.0
528750.25195, 93.0, 186.5, -29.0, 700.0, 211.0
528750.119085, 93.0, 186.5, -29.0, 700.0, 211.0
528750.226189, 93.0, 186.5, -29.0, 700.0, 211.0
528750.09676, 95.0, 186.5, -29.0, 700.0, 211.0
528750.197633, 96.0, 186.5, -29.0, 700.0, 211.0
528750.375952, 97.0, 186.5, -29.0, 700.0, 211.0
528750.088518, 98.0, 186.5, -29.0, 700.0, 211.0
528750.326115, 98.0, 186.5, -29.0, 700.0, 211.0
528750.115121, 101.0, 186.5, -29.0, 700.0, 211.0
528750.18794, 101.0, 186.5, -29.0, 700.0, 211.0
528750.360663, 105.0, 186.5, -29.0, 700.0, 211.0
528750.070421, 105.0, 186.5, -29.0, 700.0, 211.0
528750.152708, 106.0, 186.5, -29.0, 700.0, 211.0
528750.115286, 108.0, 186.5, -29.0, 700.0, 211.0
528750.159252, 111.0, 186.5, -29.0, 700.0, 211.0
528750.246261, 115.0, 186.5, -29.0, 700.0, 211.0
528750.169683, 116.0, 186.5, -29.0, 700.0, 211.0
528750.275512, 119.0, 186.5, -29.0, 700.0, 211.0
531250.17949, 7.0, 186.5, -29.0, 700.0, 212.0
531250.092475, 9.0, 186.5, -29.0, 700.0, 212.0
531250.179627, 9.0, 186.5, -29.0, 700.0, 212.0
531250.099908, 10.0, 186.5, -29.0, 700.0, 212.0
531250.270281, 12.0, 186.5, -29.0, 700.0, 212.0
531250.419614, 12.0, 186.5, -29.0, 700.0, 212.0
531250.158898, 12.0, 186.5, -29.0, 700.0, 212.0
531250.215603, 17.0, 186.5, -29.0, 700.0, 212.0
531250.146515, 25.0, 186.5, -29.0, 700.0, 212.0
531250.071694, 28.0, 186.5, -29.0, 700.0, 212.0
531250.10674, 28.0, 186.5, -29.0, 700.0, 212.0
531250.114233, 29.0, 186.5, -29.0, 700.0, 212.0
531250.160105, 30.0, 186.5, -29.0, 700.0, 212.0
531250.371663, 32.0, 186.5, -29.0, 700.0, 212.0
531250.088532, 36.0, 186.5, -29.0, 700.0, 212.0
531250.268899, 39.0, 186.5, -29.0, 700.0, 212.0
531250.292726, 43.0, 186.5, -29.0, 700.0, 212.0
531250.350259, 43.0, 186.5, -29.0, 700.0, 212.0
531250.056518, 44.0, 186.5, -29.0, 700.0, 212.0
531250.078269, 48.0, 186.5, -29.0, 700.0, 212.0
531250.076074, 48.0, 186.5, -29.0, 700.0, 212.0
531250.112165, 49.0, 186.5, -29.0, 700.0, 212.0
531250.142312, 50.0, 186.5, -29.0, 700.0, 212.0
531250.086074, 52.0, 186.5, -29.0, 700.0, 212.0
531250.222895, 53.0, 186.5, -29.0, 700.0, 212.0
531250.075628, 53.0, 186.5, -29.0, 700.0, 212.0
531250.083445, 54.0, 186.5, -29.0, 700.0, 212.0
531250.19042, 57.0, 186.5, -29.0, 700.0, 212.0
531250.125486, 58.0, 186.5, -29.0, 700.0, 212.0
531250.082854, 59.0, 186.5, -29.0, 700.0, 212.0
531250.099279, 63.0, 186.5, -29.0, 700.0, 212.0
531250.054835, 63.0, 186.5, -29.0, 700.0, 212.0
531250.062966, 64.0, 186.5, -29.0, 700.0, 212.0
531250.150119, 65.0, 186.5, -29.0, 700.0, 212.0
531250.066376, 65.0, 186.5, -29.0, 700.0, 212.0
531250.073329, 65.0, 186.5, -29.0, 700.0, 212.0
531250.112523, 67.0, 186.5, -29.0, 700.0, 212.0
531250.110602, 67.0, 186.5, -29.0, 700.0, 212.0
531250.099403, 68.0, 186.5, -29.0, 700.0, 212.0
531250.100413, 68.0, 186.5, -29.0, 700.0, 212.0
531250.276404, 69.0, 186.5, -29.0, 700.0, 212.0
531250.235733, 69.0, 186.5, -29.0, 700.0, 212.0
531250.07328, 71.0, 186.5, -29.0, 700.0, 212.0
531250.105812, 71.0, 186.5, -29.0, 700.0, 212.0
531250.075599, 71.0, 186.5, -29.0, 700.0, 212.0
531250.3255, 71.0, 186.5, -29.0, 700.0, 212.0
531250.077434, 72.0, 186.5, -29.0, 700.0, 212.0
531250.247231, 72.0, 186.5, -29.0, 700.0, 212.0
531250.352471, 75.0, 186.5, -29.0, 700.0, 212.0
531250.084371, 75.0, 186.5, -29.0, 700.0, 212.0
531250.097574, 75.0, 186.5, -29.0, 700.0, 212.0
531250.111056, 77.0, 186.5, -29.0, 700.0, 212.0
531250.242453, 78.0, 186.5, -29.0, 700.0, 212.0
531250.324919, 79.0, 186.5, -29.0, 700.0, 212.0
531250.15774, 85.0, 186.5, -29.0, 700.0, 212.0
531250.134089, 85.0, 186.5, -29.0, 700.0, 212.0
531250.09923, 87.0, 186.5, -29.0, 700.0, 212.0
531250.077147, 87.0, 186.5, -29.0, 700.0, 212.0
531250.114681, 89.0, 186.5, -29.0, 700.0, 212.0
531250.082066, 89.0, 186.5, -29.0, 700.0, 212.0
531250.129738, 91.0, 186.5, -29.0, 700.0, 212.0
531250.367829, 92.0, 186.5, -29.0, 700.0, 212.0
531250.161518, 94.0, 186.5, -29.0, 700.0, 212.0
531250.257298, 96.0, 186.5, -29.0, 700.0, 212.0
531250.146236, 96.0, 186.5, -29.0, 700.0, 212.0
531250.111918, 98.0, 186.5, -29.0, 700.0, 212.0
531250.248741, 99.0, 186.5, -29.0, 700.0, 212.0
531250.414287, 99.0, 186.5, -29.0, 700.0, 212.0
531250.26367, 99.0, 186.5, -29.0, 700.0, 212.0
531250.331862, 101.0, 186.5, -29.0, 700.0, 212.0
531250.142829, 106.0, 186.5, -29.0, 700.0, 212.0
531250.116929, 108.0, 186.5, -29.0, 700.0, 212.0
531250.081499, 108.0, 186.5, -29.0, 700.0, 212.0
531250.365356, 109.0, 186.5, -29.0, 700.0, 212.0
531250.353797, 115.0, 186.5, -29.0, 700.0, 212.0
531250.099993, 116.0, 186.5, -29.0, 700.0, 212.0
533750.122429, 0.0, 186.5, -29.0, 700.0, 213.0
533750.167222, 4.0, 186.5, -29.0, 700.0, 213.0
533750.201981, 4.0, 186.5, -29.0, 700.0, 213.0
533750.165112, 5.0, 186.5, -29.0, 700.0, 213.0
533750.260612, 5.0, 186.5, -29.0, 700.0, 213.0
533750.137151, 9.0, 186.5, -29.0, 700.0, 213.0
533750.098781, 9.0, 186.5, -29.0, 700.0, 213.0
533750.21052, 12.0, 186.5, -29.0, 700.0, 213.0
533750.163405, 18.0, 186.5, -29.0, 700.0, 213.0
533750.100416, 20.0, 186.5, -29.0, 700.0, 213.0
533750.157384, 22.0, 186.5, -29.0, 700.0, 213.0
533750.332297, 25.0, 186.5, -29.0, 700.0, 213.0
533750.31932, 25.0, 186.5, -29.0, 700.0, 213.0
533750.090352, 27.0, 186.5, -29.0, 700.0, 213.0
533750.096142, 28.0, 186.5, -29.0, 700.0, 213.0
533750.147308, 28.0, 186.5, -29.0, 700.0, 213.0
533750.159556, 29.0, 186.5, -29.0, 700.0, 213.0
533750.237983, 30.0, 186.5, -29.0, 700.0, 213.0
533750.056545, 31.0, 186.5, -29.0, 700.0, 213.0
533750.171257, 32.0, 186.5, -29.0, 700.0, 213.0
533750.196343, 32.0, 186.5, -29.0, 700.0, 213.0
533750.133552, 33.0, 186.5, -29.0, 700.0, 213.0
533750.129766, 33.0, 186.5, -29.0, 700.0, 213.0
533750.160397, 35.0, 186.5, -29.0, 700.0, 213.0
533750.086435, 36.0, 186.5, -29.0, 700.0, 213.0
533750.276199, 37.0, 186.5, -29.0, 700.0, 213.0
533750.174784, 38.0, 186.5, -29.0, 700.0, 213.0
533750.116, 39.0, 186.5, -29.0, 700.0, 213.0
533750.386285, 39.0, 186.5, -29.0, 700.0, 213.0
533750.147415, 40.0, 186.5, -29.0, 700.0, 213.0
533750.139373, 41.0, 186.5, -29.0, 700.0, 213.0
533750.341913, 42.0, 186.5, -29.0, 700.0, 213.0
533750.083029, 42.0, 186.5, -29.0, 700.0, 213.0
533750.162969, 43.0, 186.5, -29.0, 700.0, 213.0
533750.07269, 44.0, 186.5, -29.0, 700.0, 213.0
533750.147572, 45.0, 186.5, -29.0, 700.0, 213.0
533750.187754, 45.0, 186.5, -29.0, 700.0, 213.0
533750.254007, 45.0, 186.5, -29.0, 700.0, 213.0
533750.283198, 45.0, 186.5, -29.0, 700.0, 213.0
533750.187269, 46.0, 186.5, -29.0, 700.0, 213.0
533750.331461, 46.0, 186.5, -29.0, 700.0, 213.0
533750.286483, 46.0, 186.5, -29.0, 700.0, 213.0
533750.120019, 47.0, 186.5, -29.0, 700.0, 213.0
533750.14604, 49.0, 186.5, -29.0, 700.0, 213.0
533750.089888, 50.0, 186.5, -29.0, 700.0, 213.0
533750.15498, 50.0, 186.5, -29.0, 700.0, 213.0
533750.174857, 51.0, 186.5, -29.0, 700.0, 213.0
533750.092476, 51.0, 186.5, -29.0, 700.0, 213.0
533750.095193, 51.0, 186.5, -29.0, 700.0, 213.0
533750.071097, 51.0, 186.5, -29.0, 700.0, 213.0
533750.050381, 52.0, 186.5, -29.0, 700.0, 213.0
533750.127791, 53.0, 186.5, -29.0, 700.0, 213.0
533750.191836, 54.0, 186.5, -29.0, 700.0, 213.0
533750.057993, 55.0, 186.5, -29.0, 700.0, 213.0
533750.118205, 56.0, 186.5, -29.0, 700.0, 213.0
533750.056657, 56.0, 186.5, -29.0, 700.0, 213.0
533750.255047, 57.0, 186.5, -29.0, 700.0, 213.0
533750.090526, 57.0, 186.5, -29.0, 700.0, 213.0
533750.100711, 57.0, 186.5, -29.0, 700.0, 213.0
533750.218884, 58.0, 186.5, -29.0, 700.0, 213.0
533750.162782, 61.0, 186.5, -29.0, 700.0, 213.0
533750.149447, 62.0, 186.5, -29.0, 700.0, 213.0
533750.062885, 63.0, 186.5, -29.0, 700.0, 213.0
533750.183969, 63.0, 186.5, -29.0, 700.0, 213.0
533750.083974, 63.0, 186.5, -29.0, 700.0, 213.0
533750.127315, 64.0, 186.5, -29.0, 700.0, 213.0
533750.109302, 65.0, 186.5, -29.0, 700.0, 213.0
533750.140842, 65.0, 186.5, -29.0, 700.0, 213.0
533750.046379, 66.0, 186.5, -29.0, 700.0, 213.0
533750.1648, 66.0, 186.5, -29.0, 700.0, 213.0
533750.090963, 66.0, 186.5, -29.0, 700.0, 213.0
533750.039717, 67.0, 186.5, -29.0, 700.0, 213.0
533750.050508, 67.0, 186.5, -29.0, 700.0, 213.0
533750.250725, 67.0, 186.5, -29.0, 700.0, 213.0
533750.1185, 67.0, 186.5, -29.0, 700.0, 213.0
533750.07201, 68.0, 186.5, -29.0, 700.0, 213.0
533750.070382, 69.0, 186.5, -29.0, 700.0, 213.0
533750.089322, 70.0, 186.5, -29.0, 700.0, 213.0
533750.122534, 70.0, 186.5, -29.0, 700.0, 213.0
533750.360558, 72.0, 186.5, -29.0, 700.0, 213.0
533750.170041, 72.0, 186.5, -29.0, 700.0, 213.0
533750.05101, 72.0, 186.5, -29.0, 700.0, 213.0
533750.096353, 73.0, 186.5, -29.0, 700.0, 213.0
533750.091257, 74.0, 186.5, -29.0, 700.0, 213.0
533750.116658, 77.0, 186.5, -29.0, 700.0, 213.0
533750.151318, 81.0, 186.5, -29.0, 700.0, 213.0
533750.06915, 85.0, 186.5, -29.0, 700.0, 213.0
533750.171255, 86.0, 186.5, -29.0, 700.0, 213.0
533750.096601, 87.0, 186.5, -29.0, 700.0, 213.0
533750.093712, 87.0, 186.5, -29.0, 700.0, 213.0
533750.119579, 87.0, 186.5, -29.0, 700.0, 213.0
533750.050787, 88.0, 186.5, -29.0, 700.0, 213.0
533750.295205, 89.0, 186.5, -29.0, 700.0, 213.0
533750.284672, 93.0, 186.5, -29.0, 700.0, 213.0
533750.094233, 93.0, 186.5, -29.0, 700.0, 213.0
533750.181338, 96.0, 186.5, -29.0, 700.0, 213.0
533750.405174, 98.0, 186.5, -29.0, 700.0, 213.0
533750.127309, 99.0, 186.5, -29.0, 700.0, 213.0
533750.075867, 99.0, 186.5, -29.0, 700.0, 213.0
533750.135641, 102.0, 186.5, -29.0, 700.0, 213.0
533750.27263, 104.0, 186.5, -29.0, 700.0, 213.0
533750.236796, 109.0, 186.5, -29.0, 700.0, 213.0
533750.405453, 109.0, 186.5, -29.0, 700.0, 213.0
533750.23011, 111.0, 186.5, -29.0, 700.0, 213.0
533750.153845, 115.0, 186.5, -29.0, 700.0, 213.0
533750.196208, 117.0, 186.5, -29.0, 700.0, 213.0
533750.195641, 118.0, 186.5, -29.0, 700.0, 213.0
533750.344254, 118.0, 186.5, -29.0, 700.0, 213.0
533750.399481, 119.0, 186.5, -29.0, 700.0, 213.0
536250.444195, 1.0, 186.5, -29.0, 700.0, 214.0
536250.217418, 2.0, 186.5, -29.0, 700.0, 214.0
536250.236731, 7.0, 186.5, -29.0, 700.0, 214.0
536250.144551, 7.0, 186.5, -29.0, 700.0, 214.0
536250.050859, 9.0, 186.5, -29.0, 700.0, 214.0
536250.147499, 9.0, 186.5, -29.0, 700.0, 214.0
536250.119237, 12.0, 186.5, -29.0, 700.0, 214.0
536250.325444, 13.0, 186.5, -29.0, 700.0, 214.0
536250.074012, 16.0, 186.5, -29.0, 700.0, 214.0
536250.110091, 22.0, 186.5, -29.0, 700.0, 214.0
536250.144354, 24.0, 186.5, -29.0, 700.0, 214.0
536250.154223, 24.0, 186.5, -29.0, 700.0, 214.0
536250.113046, 25.0, 186.5, -29.0, 700.0, 214.0
536250.356154, 25.0, 186.5, -29.0, 700.0, 214.0
536250.191825, 26.0, 186.5, -29.0, 700.0, 214.0
536250.336172, 27.0, 186.5, -29.0, 700.0, 214.0
536250.183557, 27.0, 186.5, -29.0, 700.0, 214.0
536250.420902, 27.0, 186.5, -29.0, 700.0, 214.0
536250.216631, 28.0, 186.5, -29.0, 700.0, 214.0
536250.098871, 30.0, 186.5, -29.0, 700.0, 214.0
536250.149159, 34.0, 186.5, -29.0, 700.0, 214.0
536250.177356, 34.0, 186.5, -29.0, 700.0, 214.0
536250.137527, 36.0, 186.5, -29.0, 700.0, 214.0
536250.240887, 37.0, 186.5, -29.0, 700.0, 214.0
536250.395531, 37.0, 186.5, -29.0, 700.0, 214.0
536250.353617, 38.0, 186.5, -29.0, 700.0, 214.0
536250.122488, 38.0, 186.5, -29.0, 700.0, 214.0
536250.151913, 39.0, 186.5, -29.0, 700.0, 214.0
536250.280585, 40.0, 186.5, -29.0, 700.0, 214.0
536250.135178, 41.0, 186.5, -29.0, 700.0, 214.0
536250.123217, 42.0, 186.5, -29.0, 700.0, 214.0
536250.24875, 44.0, 186.5, -29.0, 700.0, 214.0
536250.184597, 45.0, 186.5, -29.0, 700.0, 214.0
536250.061388, 45.0, 186.5, -29.0, 700.0, 214.0
536250.08625, 46.0, 186.5, -29.0, 700.0, 214.0
536250.165073, 46.0, 186.5, -29.0, 700.0, 214.0
536250.104239, 46.0, 186.5, -29.0, 700.0, 214.0
536250.1518, 48.0, 186.5, -29.0, 700.0, 214.0
536250.148226, 48.0, 186.5, -29.0, 700.0, 214.0
536250.299529, 48.0, 186.5, -29.0, 700.0, 214.0
536250.117288, 48.0, 186.5, -29.0, 700.0, 214.0
536250.175712, 48.0, 186.5, -29.0, 700.0, 214.0
536250.059525, 49.0, 186.5, -29.0, 700.0, 214.0
536250.185398, 49.0, 186.5, -29.0, 700.0, 214.0
536250.157532, 50.0, 186.5, -29.0, 700.0, 214.0
536250.154761, 50.0, 186.5, -29.0, 700.0, 214.0
536250.41593, 51.0, 186.5, -29.0, 700.0, 214.0
536250.106032, 54.0, 186.5, -29.0, 700.0, 214.0
536250.30258, 55.0, 186.5, -29.0, 700.0, 214.0
536250.084375, 55.0, 186.5, -29.0, 700.0, 214.0
536250.137749, 55.0, 186.5, -29.0, 700.0, 214.0
536250.062243, 55.0, 186.5, -29.0, 700.0, 214.0
536250.172191, 55.0, 186.5, -29.0, 700.0, 214.0
536250.056787, 56.0, 186.5, -29.0, 700.0, 214.0
536250.135161, 56.0, 186.5, -29.0, 700.0, 214.0
536250.301887, 57.0, 186.5, -29.0, 700.0, 214.0
536250.138254, 57.0, 186.5, -29.0, 700.0, 214.0
536250.062247, 61.0, 186.5, -29.0, 700.0, 214.0
536250.190456, 62.0, 186.5, -29.0, 700.0, 214.0
536250.207096, 66.0, 186.5, -29.0, 700.0, 214.0
536250.157999, 66.0, 186.5, -29.0, 700.0, 214.0
536250.115766, 67.0, 186.5, -29.0, 700.0, 214.0
536250.099377, 67.0, 186.5, -29.0, 700.0, 214.0
536250.332646, 69.0, 186.5, -29.0, 700.0, 214.0
536250.092473, 69.0, 186.5, -29.0, 700.0, 214.0
536250.081782, 69.0, 186.5, -29.0, 700.0, 214.0
536250.089089, 69.0, 186.5, -29.0, 700.0, 214.0
536250.340885, 70.0, 186.5, -29.0, 700.0, 214.0
536250.090836, 70.0, 186.5, -29.0, 700.0, 214.0
536250.071163, 70.0, 186.5, -29.0, 700.0, 214.0
536250.22777, 71.0, 186.5, -29.0, 700.0, 214.0
536250.084994, 71.0, 186.5, -29.0, 700.0, 214.0
536250.290461, 71.0, 186.5, -29.0, 700.0, 214.0
536250.069904, 71.0, 186.5, -29.0, 700.0, 214.0
536250.341999, 71.0, 186.5, -29.0, 700.0, 214.0
536250.159853, 72.0, 186.5, -29.0, 700.0, 214.0
536250.155223, 74.0, 186.5, -29.0, 700.0, 214.0
