time,pmt,x,y,z,event
1250.05326532, 50.0, 99.2306445902, 0.0, 700.0, 0.0
1250.02430855, 50.0, 99.2306445902, 0.0, 700.0, 0.0
1250.07301061, 50.0, 99.2306445902, 0.0, 700.0, 0.0
1250.06730795, 50.0, 99.2306445902, 0.0, 700.0, 0.0
1250.10154084, 50.0, 99.2306445902, 0.0, 700.0, 0.0
1250.1256248, 51.0, 99.2306445902, 0.0, 700.0, 0.0
1250.10955214, 51.0, 99.2306445902, 0.0, 700.0, 0.0
1250.07264664, 51.0, 99.2306445902, 0.0, 700.0, 0.0
1250.17394616, 51.0, 99.2306445902, 0.0, 700.0, 0.0
1250.12393541, 51.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05735047, 51.0, 99.2306445902, 0.0, 700.0, 0.0
1250.03635163, 51.0, 99.2306445902, 0.0, 700.0, 0.0
1250.11488162, 51.0, 99.2306445902, 0.0, 700.0, 0.0
1250.07819423, 51.0, 99.2306445902, 0.0, 700.0, 0.0
1250.03624289, 51.0, 99.2306445902, 0.0, 700.0, 0.0
1250.12357017, 51.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05571773, 51.0, 99.2306445902, 0.0, 700.0, 0.0
1250.09782532, 52.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05561979, 52.0, 99.2306445902, 0.0, 700.0, 0.0
1250.0738547, 52.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05084752, 52.0, 99.2306445902, 0.0, 700.0, 0.0
1250.02108389, 52.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05823668, 52.0, 99.2306445902, 0.0, 700.0, 0.0
1250.1047658, 52.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05174478, 52.0, 99.2306445902, 0.0, 700.0, 0.0
1250.12840264, 52.0, 99.2306445902, 0.0, 700.0, 0.0
1250.03629887, 52.0, 99.2306445902, 0.0, 700.0, 0.0
1250.10012148, 52.0, 99.2306445902, 0.0, 700.0, 0.0
1250.0680385, 53.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05877932, 53.0, 99.2306445902, 0.0, 700.0, 0.0
1250.0812285, 53.0, 99.2306445902, 0.0, 700.0, 0.0
1250.15898302, 53.0, 99.2306445902, 0.0, 700.0, 0.0
1250.1042026, 53.0, 99.2306445902, 0.0, 700.0, 0.0
1250.07639127, 54.0, 99.2306445902, 0.0, 700.0, 0.0
1250.09283145, 55.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05387232, 55.0, 99.2306445902, 0.0, 700.0, 0.0
1250.21387358, 55.0, 99.2306445902, 0.0, 700.0, 0.0
1250.1743479, 57.0, 99.2306445902, 0.0, 700.0, 0.0
1250.11707138, 57.0, 99.2306445902, 0.0, 700.0, 0.0
1250.46815181, 64.0, 99.2306445902, 0.0, 700.0, 0.0
1250.31029245, 64.0, 99.2306445902, 0.0, 700.0, 0.0
1250.07435581, 65.0, 99.2306445902, 0.0, 700.0, 0.0
1250.18348822, 65.0, 99.2306445902, 0.0, 700.0, 0.0
1250.19775329, 67.0, 99.2306445902, 0.0, 700.0, 0.0
1250.1023167, 67.0, 99.2306445902, 0.0, 700.0, 0.0
1250.06841294, 67.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05682244, 67.0, 99.2306445902, 0.0, 700.0, 0.0
1250.06789163, 67.0, 99.2306445902, 0.0, 700.0, 0.0
1250.08348318, 67.0, 99.2306445902, 0.0, 700.0, 0.0
1250.12971643, 67.0, 99.2306445902, 0.0, 700.0, 0.0
1250.07066637, 67.0, 99.2306445902, 0.0, 700.0, 0.0
1250.20952858, 67.0, 99.2306445902, 0.0, 700.0, 0.0
1250.06363831, 68.0, 99.2306445902, 0.0, 700.0, 0.0
1250.06035394, 68.0, 99.2306445902, 0.0, 700.0, 0.0
1250.1160149, 68.0, 99.2306445902, 0.0, 700.0, 0.0
1250.07988413, 68.0, 99.2306445902, 0.0, 700.0, 0.0
1250.09843879, 68.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05371806, 68.0, 99.2306445902, 0.0, 700.0, 0.0
1250.14679596, 68.0, 99.2306445902, 0.0, 700.0, 0.0
1250.03793892, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.02056215, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.0252086, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.03447511, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.0876818, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05560011, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.03576916, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.06957305, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.06954173, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.02626748, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.0613868, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.07932743, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05691501, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05571009, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.07205176, 69.0, 99.2306445902, 0.0, 700.0, 0.0
1250.02282651, 69.0, 99.2306445902, 0.0, 700.0, 0.0
